Marquise,/mɑrˈkiz/,The wife or widow of a marquis.,"""‘We have already agreed that this is the badge of a marquis or of a marquise,’ said he.""",,A finger ring set with a pointed oval gem or cluster of gems.,"""If you have short fingers or small hands wearing a marquise or oval shape diamond ring will wear your fingers look longer.""",,Archaic term for marquee (sense 2 of the noun).,"""Pressed metal was widely used in the late 1800s and early 1900s to decorate ceilings and walls as well as exteriors such as store fronts, awnings, marquises and building cornices.""",,[sound:AUDIO-Marquise.mp3],
Sesquipedalian,/ˌsɛskwɪpɪˈdeɪlɪən/,(of a word) polysyllabic; long.,"""Sesquipedalian surnames.""",,,,,,,,[sound:AUDIO-Sesquipedalian.mp3],
Banns,/banz/,"A notice read out on three successive Sundays in a parish church, announcing an intended marriage and giving the opportunity for objections.","""The banns were published in their local parish church.""",,,,,,,,[sound:AUDIO-Banns.mp3],https://sentencedict.com/banns.html
Pasha,/ˈpaʃə/,The title of a Turkish officer of high rank.,,,"A large orange-brown butterfly with two tails on each hindwing and complex patterns on the underwings, occurring around the Mediterranean and in Africa.",,,,,,[sound:AUDIO-Pasha.mp3],
Narghile,"/ˈnɑːɡɪleɪ,ˈnɑːɡɪli/",An oriental tobacco pipe with a long tube that draws the smoke through water; a hookah.,"<img src=""71fq2Xo4pQL._SL1500_.jpg"">",,,,,,,,[sound:AUDIO-Narghile.mp3],"<a href=""https://images.app.goo.gl/PuSGhjgnQ68rk1hM8"">https://images.app.goo.gl/PuSGhjgnQ68rk1hM8</a>"
Alms,/ɑːmz/,(in historical contexts) money or food given to poor people.,"""The unmarried and widows often engaged in litigation related to marriage settlements, jointures, uses and trusts.""","Gift, gifts, donation, donations, charity, handout, handouts, bounty, benefaction, subsidy, offering, offerings, contribution, contributions, endowment, favour, favours, largesse.",,,,,,,[sound:AUDIO-Alms.mp3],
Jointure,/ˈdʒɔɪn(t)ʃər/,"An estate settled on a wife for the period during which she survives her husband, in lien of a dower.","""It was assigned to Henrietta Maria as part of her jointure.""",,,,,,,,[sound:AUDIO-Jointure.mp3],https://sentence.yourdictionary.com/jointure
Assize,/əˈsʌɪz/,"A court which formerly sat at intervals in each county of England and Wales to administer the civil and criminal law. In 1972 the civil jurisdiction of assizes was transferred to the High Court, and the criminal jurisdiction to the Crown Court.","""In these circumstances the case would be heard in the common law courts of assizes, quarter sessions, or petty sessions.""","Court of law, law court, bench, bar, court of justice, judicature, tribunal, forum, chancery, assizes.",,,,,,,[sound:AUDIO-Assize.mp3],
Felucca,/fəˈlukə/,"A small vessel propelled by oars or lateen sails or both, used on the Nile and formerly more widely in the Mediterranean region.","""The ships were the kind of swift feluccas preferred by the desert warlords, with odd-looking lateen sails and long, backswept oars pointing downwards into the water.""<div><img src=""Felucca_R02.jpg""><br></div>",,,,,,,,[sound:AUDIO-Felucca.mp3],"<a href=""https://images.app.goo.gl/tNrFKsmtW1yP8BEk6"">https://images.app.goo.gl/tNrFKsmtW1yP8BEk6</a>"
Prole,/prəʊl/,A member of the working class.,,"Working-class person, worker, working person, plebeian, commoner, ordinary person, man in the street, person in the street, woman in the street.",Working class.,,,,,,[sound:AUDIO-Prole.mp3],
Partisanship,/ˈpɑrdəzənˌʃɪp/,Prejudice in favor of a particular cause; bias.,"""An act of blatant political partisanship.""","Bias, prejudice, one-sidedness, discrimination, favouritism, favour, unfair preference, partiality, sectarianism, factionalism.",,,,,,,[sound:AUDIO-Partisanship.mp3],
Dace,/deɪs/,"A small freshwater fish of the minnow family, typically living in running water.","""The Foss currently contains a good population of fish including brown trout, dace, chub, roach and barbel, although in places natural habitat is very limited and there are localised problems with silt.""",,,,,,,,[sound:AUDIO-Dace.mp3],
Frontispiece,/ˈfrən(t)ɪsˌpis/,An illustration facing the title page of a book.,"""Passerotti's Self-Portrait with Skeleton, Ecorche and Nudes, early 1580s (Warsaw University Library), is presumed to have been drawn as the frontispiece for his book.""",,The principal face of a building.,"""The image shows a campus with lush green lawns, classical architecture and a brick frontispiece displaying a sign that reads ‘State College’.""",,,,,[sound:AUDIO-Frontispiece.mp3],
Aquiline,/ˈækwəˌlaɪn/,Like an eagle.,"""Mr. Carmichael was a tall man, well over six feet, and slender, with aquiline features and dark hair perfectly oiled and combed into sleek lines rising from his high, strong forehead.""",,,,,,,,[sound:AUDIO-Aquiline.mp3],
Concertina,/ˌkɑnsərˈtinə/,"A small musical instrument, typically polygonal in form, played by stretching and squeezing between the hands, to work a central bellows that blows air over reeds, each note being sounded by a button.","""All varieties of accordion (including the concertina and the bandoneon) have been made in both double and single-action models.""<div><img src=""61BI30XmK3L._AC_SX425_.jpg""><br></div>",,"Extend, compress, or collapse in folds like those of a concertina.","""Big rolls of concertinaed wire.""","Crush, concertina, squash, compact, compress.",,,,[sound:AUDIO-Concertina.mp3],"<a href=""https://images.app.goo.gl/LGjT2CnLFf21MN1Y7"">https://images.app.goo.gl/LGjT2CnLFf21MN1Y7</a>"
Reconnoitre,/ˌrɛkəˈnɔɪtə/,Make a military observation of (a region).,"""They reconnoitred the beach some weeks before the landing.""","Survey, make a reconnaissance of, explore, scout, scout out, make a survey of, make an observation of.",An act of reconnoitring.,"""A nocturnal reconnoitre of the camp.""",,,,,[sound:AUDIO-Reconnoitre.mp3],
Precipitance,/priˈsɪpəd(ə)ns/,The quality of happening with headlong haste or without warning.,"""The old man trusts wholly to slow contrivance and gradual progression; the youth expects to force his way by genius, vigour, and&nbsp;precipitance.""","Abruptness,&nbsp;precipitancy,&nbsp;precipitateness,&nbsp;precipitousness,&nbsp;suddenness.",,,,,,,[sound:AUDIO-Precipitance.mp3],"Def =&nbsp;<a href=""https://www.vocabulary.com/dictionary/precipitance"">https://www.vocabulary.com/dictionary/precipitance</a>"
Contralto,/kənˈtræltoʊ/,The lowest female singing voice.,"""She sang in a high contralto.""",,,,,,,,[sound:AUDIO-Contralto.mp3],
Wainscoting,/ˈweɪnskoʊdɪŋ/,"Wooden paneling that lines the lower part of the walls of a room.<div><img src=""decor-diy-wainscoting-dining-room-wainscoting-wainscoting-wainscoting-pictures-dining-room-l-32f695018d1ae4c8-1024x.jpg""><br></div>","""Rugs on marble floors, dark wood wainscoting, patterned green silk wall coverings and the building's original cavernous ceiling breathe life into the installation.""",,,,,,,,[sound:AUDIO-Wainscoting.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/d32wdFG2tGaT5cUD6"">https://images.app.goo.gl/d32wdFG2tGaT5cUD6</a>"
Simian,/ˈsɪmiən/,"Relating to, resembling, or affecting apes or monkeys.","""Simian immunodeficiency virus.""",,An ape or monkey.,"""We call these creatures Pro simians (meaning before the simians or apes).""",,,,,[sound:AUDIO-Simian.mp3],
Catechism,/ˈkædəˌkɪzəm/,"A summary of the principles of Christian religion in the form of questions and answers, used for the instruction of Christians.","""Question 64 of the catechism states that the mission of the church is to extend mercy and forgiveness to ‘the needy’ in ways that point to Christ.""","System of belief, set of principles, statement of beliefs, profession of faith.",,,,,,,[sound:AUDIO-Catechism.mp3],
Miscegenation,/məˌsɛdʒəˈneɪʃən/,The interbreeding of people considered to be of different racial types.,"""They believe in miscegenation as the answer to world peace.""",,,,,,,,[sound:AUDIO-Miscegenation.mp3],
Collectivism,/kəˈlɛktəˌvɪzəm/,The practice or principle of giving a group priority over each individual in it.,"""The Church has criticized the great emphasis placed on individualism rather than collectivism.""","Collectivism, state ownership, socialism, radical socialism.",,,,,,,[sound:AUDIO-Collectivism.mp3],
Fecundity,/fɛˈkəndədi/,The ability to produce an abundance of offspring or new growth; fertility.,"""Multiply mated females show increased fecundity.""",,,,,,,,[sound:AUDIO-Fecundity.mp3],
Coolie,/ˈkuːli/,"An unskilled native labourer in India, China, and some other Asian countries.",,,,,,,,,[sound:AUDIO-Coolie.mp3],
Orgiastic,/ˌɔrdʒiˈæstɪk/,Of or resembling an orgy.,"""Orgiastic dancing.""","Debauched, wild, riotous, wanton, abandoned, dissolute, depraved, bacchanalian, Bacchic, saturnalian, Dionysiac, Dionysian.",,,,,,,[sound:AUDIO-Orgiastic.mp3],
Sheaf,/ʃiːf/,A bundle of grain stalks laid lengthways and tied together after reaping.,"""A widespread custom, also designed to please the prophet and maximise crops, was to leave uncut on the field the last sheaf of grain, tying it into a special twist, known as ‘Il'ia's beard’.""<br><div><img src=""Wheat_sheaves_near_King's_Somborne_-_geograph.org.uk_-_889992.jpg""><br></div>",,Bundle into sheaves.,"""The corn and barley had to be sheafed and stooked.""",,,,,[sound:AUDIO-Sheaf.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/NgDZyQc5cu4HmWXH9"">https://images.app.goo.gl/NgDZyQc5cu4HmWXH9</a>"
Bolshevism,/ˈboʊlʃəˌvɪzəm/,The communist form of government adopted in Russia following the Bolshevik revolution of 1917.,"""Enthusiastic supporters of Bolshevism.""",,,,,,,,[sound:AUDIO-Bolshevism.mp3],
Expropriate,/ɪksˈprəʊprɪeɪt/,(of the state or an authority) take (property) from its owner for public use or benefit.,"""Their assets were expropriated by the government.""","Seize, take away, take over, take, appropriate, take possession of, requisition, commandeer, claim, make claim to, assume, acquire, sequestrate, wrest.",,,,,,,[sound:AUDIO-Expropriate.mp3],
Buttle,/ˈbədl/,Work as a butler.,"""There is no one today worth buttling for.""",,,,,,,,[sound:AUDIO-Buttle.mp3],
Bolshie,/ˈboʊlʃi/,(of a person or attitude) deliberately combative or uncooperative.,"""I was a bolshie teenager, full of argument.""","Uncooperative, awkward, contrary, truculent, perverse, difficult, unreasonable, obstructive, disobliging, stubborn, obstinate, unhelpful, recalcitrant, mutinous, refractory, annoying, tiresome, exasperating, trying.",A Bolshevik or socialist.,,"Left-winger, Fabian, syndicalist, utopian socialist.",,,,[sound:AUDIO-Bolshie.mp3],
Solipsism,/ˈsɑləpˌsɪzəm/,The view or theory that the self is all that can be known to exist.,"""It seems that transcendental phenomenology inevitably involves solipsism.""",,,,,,,,[sound:AUDIO-Solipsism.mp3],
Patina,/pəˈtinə/,"A green or brown film on the surface of bronze or similar metals, produced by oxidation over a long period.<div><img src=""which metals turn green - patina effect on statue.jpg""><br></div>","""Many bronzes have been overcleaned, their original patina removed and artificially replaced.""","Layer, coat, coating, covering, cover, surface, sheet, patina, blanket, dusting, skin, overlay, screen, mask, wash, glaze, varnish, veneer, veil.",,,,,,,[sound:AUDIO-Patina.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/D1cMUE3FKZK1Ccnw9"">https://images.app.goo.gl/D1cMUE3FKZK1Ccnw9</a>"
Scullery,/ˈskəl(ə)ri/,A small kitchen or room at the back of a house used for washing dishes and other dirty household work.,"""A huge fireplace dominates this unused room while a tiny scullery is packed with old appliances.""",,,,,,,,[sound:AUDIO-Scullery.mp3],
Tush,/tʌʃ/,"Expressing disapproval, impatience, or dismissal.",,,,,,,,,[sound:AUDIO-Tush.mp3],
Silage,/ˈsaɪlɪdʒ/,"Grass or other green fodder compacted and stored in airtight conditions, typically in a silo, without first being dried, and used as animal feed in the winter.","""When the attraction closes for the winter, the maize will be harvested for silage to feed Tom's Jersey cows, whose milk is used to produce the ice cream which is sold at the site.""","Fodder, food, foodstuff, forage, pasturage, herbage, silage.",Preserve (grass and other green fodder) as silage.,"""Fields of grass and clover that had recently been silaged.""",,,,,[sound:AUDIO-Silage.mp3],
Slag,/slæɡ/,Stony waste matter separated from metals during the smelting or refining of ore.,"""The burning liquid iron was forming a scum of slag.""",,A woman who has many casual sexual encounters or relationships.,,,Produce deposits of slag.,,,[sound:AUDIO-Slag.mp3],
Watchword,/ˈwɑtʃˌwərd/,A word or phrase expressing a person's or group's core aim or belief.,"""The watchword for the market is be prepared for anything.""","Guiding principle, slogan, motto, maxim, axiom, mantra, truism, catchword, catchphrase, catchline, sound bite, byword, battle cry, rallying cry, formula, refrain, saying.",,,,,,,[sound:AUDIO-Watchword.mp3],
Presenteeism,/prɛznˈtiːɪzəm/,"The practice of being present at one's place of work for more hours than is required, especially as a manifestation of insecurity about one's job.","""One of the general symptoms of employee insecurity is presenteeism.""",,,,,,,,[sound:AUDIO-Presenteeism.mp3],
Deputation,/ˌdɛpjəˈteɪʃ(ə)n/,A group of people appointed to undertake a mission or take part in a formal process on behalf of a larger group.,"""He had been a member of a deputation to Napoleon III.""","Delegation, delegacy, legation, commission, committee, mission, diplomatic mission.",,,,,,,[sound:AUDIO-Deputation.mp3],
Subfusc,/ˈsʌbfʌsk/,Dull; gloomy.,"""The light was subfusc and aqueous.""","Dark, ill-lit, poorly lit, shadowy, sunless, dim, sombre, dingy, frowzy, drab, dismal, dreary, murky, depressing, unwelcoming, uninviting, cheerless, joyless, comfortless, funereal.","The dark formal clothing worn for examinations and formal occasions at some universities.<div><img src=""Subfusc-Results.jpg""><br></div>","""Well I guess I ought to get out of my subfusc, wipe the smudged makeup off my face and find some food.""",,,,,[sound:AUDIO-Subfusc.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/JBLsJhPGkvQbfe4x9"">https://images.app.goo.gl/JBLsJhPGkvQbfe4x9</a>"
Chaise,/ʃeɪz/,"A horse-drawn carriage for one or two people, typically one with an open top and two wheels.<div><img src=""Chaise_(PSF).jpg""><br></div>","""As a son of Mr Hurrill's of Brandon Hall, Essex (probably Brundon Hall) was returning from Hedingham in a single horse chaise with his two sisters the horse proved unruly.""",,"Short for chaise longue.<div><img src=""pennburg-chaise-lounge.jpg""><br></div>","""In the center of the room was a seating arrangement with four chairs, three sofas, one chaise, and five cherry oak coffee tables, all centered around an amazing brick fireplace.""",,,,,[sound:AUDIO-Chaise.mp3],"IMG =&nbsp;<a href=""https://images.app.goo.gl/cDg7iNj3TAwe2yYy5"">https://images.app.goo.gl/cDg7iNj3TAwe2yYy5</a><div>IMG 2 =&nbsp;<a href=""https://images.app.goo.gl/4ebRvyiunzPoSLPS7"">https://images.app.goo.gl/4ebRvyiunzPoSLPS7</a></div>"
